naam, type, uri, functie
mr. N.J.J. van Kesteren,loopbaan,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#6,"directeur sociale zaken NCW, van 1991 tot 1996"
mr. N.J.J. van Kesteren,loopbaan,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#7,"beleidssecretaris bij Nederlands Christelijk Werkgeversverbond (NCW), van 1987 tot 1991"
mr. N.J.J. van Kesteren,loopbaan,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#8,"ambtenaar ministerie van Defensie, van 1979 tot 1987"
mr. N.J.J. van Kesteren,loopbaan,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#9,"journalist bij de Leidse Courant en Binnenhof, van 1971 tot 1972"
mr. N.J.J. van Kesteren,loopbaan,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#10,"militaire dienst, van 1972 tot 1973"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#11,"ere-voorzitter FC Rijnvogels"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#12,"lid Raad van Toezicht Zorggroep Katwijk"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#13,"bestuur Spaarbankfonds Katwijk"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#14,"lid Advisory Board Leidse Onderwijsinstellingen"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#15,"adviseur Calder Holding"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#16,"lid Raad van Toezicht Nationale Defensiemuseum"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#17,"lid Raad van Toezicht Universiteit Utrecht, tot januari 2015"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#18,"voorzitter FC Rijnvogels, tot oktober 2014"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#19,"Raad van Commissarissen Catalpa /Estro, tot december 2011"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#20,"adviseur Waterland, tot maart 2015"
mr. N.J.J. van Kesteren,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_n_j_j_van_kesteren_cda#21,"voorzitter Raad van Commissarissen Rabobank Katwijk, tot augustus 2014"
dr. H.P.M. Knapen,opleiding,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#1,"internationale economische betrekkingen, Fletcher School of Law and Diplomacy, van 1983 tot 1984"
dr. H.P.M. Knapen,opleiding,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#2,"geschiedenis: moderne geschiedenis, Katholieke Universiteit Nijmegen, van 1972 tot 1976"
dr. H.P.M. Knapen,opleiding,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#3,"gymnasium-a, \"Dr. Mollercollege\" te Waalwijk tot 1970"
dr. H.P.M. Knapen,opleiding,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#4,"letteren, Katholieke Universiteit Nijmegen, 24 mei 1985"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#5,"directeur-generaal EIB (Europese Investeringsbank) bij de Europese Unie, vanaf maart 2013 tot juli 2015"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#6,"staatssecretaris van Buitenlandse Zaken (belast met Europese samenwerking en delen van het beleid ontwikkelingssamenwerking), van 14 oktober 2010 tot 5 november 2012"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#7,"bijzonder hoogleraar media en kwaliteit, Radboud Universiteit Nijmegen, van 1 januari 2008 tot 14 oktober 2010; vanwege het Katholiek Instituut voor Massamedia"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#8,"lid WRR (Wetenschappelijke Raad voor het Regeringsbeleid), van 1 januari 2008 tot 14 oktober 2010"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#9,"correspondent in Zuid-Oost-Azië, NRC Handelsblad, van 2006 tot 2008"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#10,"lid Raad van Bestuur (verantwoordelijk voor de boekendivisie), PCM Uitgevers, van 1999 tot 2005"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#11,"senior directeur corporate communicatie, marketing en institutionele betrekkingen, N.V. Philips, van 1 mei 1996 tot 1999"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#12,"hoofdredacteur NRC Handelsblad, van 1 januari 1990 tot 1 mei 1996"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#13,"correspondent in de Verenigde Staten te Washington D.C., NRC Handelsblad, van 1987 tot 1990"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#14,"adjunct-hoofdredacteur NRC Handelsblad, van 1984 tot 1987"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#15,"correspondent in de Bondrepubliek Duitsland te Bonn, NRC Handelsblad en NOS-Journaal, van 1979 tot 1984"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#16,"redacteur buitenland, NRC Handelsblad, van 1977 tot 1978"
dr. H.P.M. Knapen,loopbaan,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#17,"leraar geschiedenis, van 1976 tot 1977"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#18,"lid bestuur Novamedia Fundatie, vanaf 1 januari 2014"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#19,"lid bestuur Vereniging Aegon, vanaf 1 juni 2013"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#20,"lid Raad van Toezicht KRO, van 2008 tot oktober 2010"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#21,"lid Raad van Commissarissen \"Lava\" B.V., van 2008 tot oktober 2010"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#22,"lid Raad van Commissarissen \"Goede Doelen\" N.V., vanaf 2003"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#23,"voorzitter Nederlands-Duitse Conferentie"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#24,"lid Raad van Toezicht Universiteit van Tilburg"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#25,"voorzitter Duitsland Instituut te Amsterdam"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#26,"lid AIV (Adviesraad Internationale Vraagstukken), Ministerie van Buitenlandse Zaken"
dr. H.P.M. Knapen,nevenfuncties,https://www.eerstekamer.nl/persoon/dr_h_p_m_knapen_cda#27,"lid bestuur Stichting \"Praemium Erasmianum\""
drs. M.A.J. Knip,opleiding,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#1,"Nederlands recht: bestuursrecht (vrije studierichting), Rijksuniversiteit Utrecht, van 1970 tot 1975"
drs. M.A.J. Knip,opleiding,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#2,"officiersopleiding KMA (Koninklijke Militaire Academie) te Breda, van 1967 tot 1971"
drs. M.A.J. Knip,opleiding,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#3,"Gemeentelijke Hogere Burgerschool te Leeuwarden, van 1960 tot 1967"
drs. M.A.J. Knip,loopbaan,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#4,"burgemeester van Almelo, van 1 maart 1998 tot 1 september 2009"
drs. M.A.J. Knip,loopbaan,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#5,"burgemeester van Noordoostpolder, van 1 februari 1989 tot 1 maart 1998"
drs. M.A.J. Knip,loopbaan,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#6,"burgemeester van Hasselt, van 1 februari 1984 tot 1 februari 1989"
drs. M.A.J. Knip,loopbaan,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#7,"coördinator bestuurlijke zaken en waarnemend hoofd afdeling bestuursaangelegenheden, RPD (Rijks Planologische Dienst), van 1978 tot 1 februari 1984"
drs. M.A.J. Knip,loopbaan,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#8,"projectleider financiële instrumenten, ministerie van Financiën, van 1976 tot 1978"
drs. M.A.J. Knip,loopbaan,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#9,"officier Koninklijke Landmacht te Oirschot, van 1971 tot 1976"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#10,"voorzitter Sportvisserij Nederland"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#11,"voorzitter Raad van Advies branchevereniging recyclingbedrijven (BRBS)"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#12,"voorzitter overlegorgaan ministerie van Infrastructuur en Milieu"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#13,"voorzitter Adviesraad Lokale Overheid \"Corgwell-Annext\" te Houten"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#14,"lid Raad van Toezicht Zorggroep \"Sint Maarten\" te Denekamp, van 2010 tot 2011"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#15,"voorzitter Adviesraad De Vries Juristen, Woerden"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#16,"lid bestuur NGB (Nederlands Genootschap van Burgemeesters)"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#17,"voorzitter Stuurgroep beleidsvisie-2025 van de Stichting Recreatie Toervaart Nederland"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#18,"voorzitter Begeleidingscommissie Evaluatie Wijziging Tariefstructuur Taxi, Ministerie van Verkeer en Waterstaat, van 2008 tot 2009"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#19,"voorzitter Bemiddelingscommissie koepel van voetbalsupportersverenigingen (SOVS) en de KNVB, 2007"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#20,"vertegenwoordiger burgemeesters met betaald voetbal in de Landelijke Regiegroep Bestrijding Voetbalvandalisme, Ministerie van Binnenlandse Zaken en Koninkrijksrelaties, van 2006 tot 2009"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#21,"voorzitter Adviesraad Lokale Overheid van Corgwell BV, Houten, van 2005 tot 2009"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#22,"voorzitter Begeleidingscommissie Onderzoek Evaluatie Medische Verstrekking Cannabis, van 2005 tot 2006"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#23,"voorzitter Overlegorgaan Water en Noordzee, Ministerie van Verkeer en Waterstaat, van 2004 tot 2008"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#24,"voorzitter Overlegorgaan Oppervlaktedelfstoffen, Ministerie van Verkeer en Waterstaat, van 1994 tot 2000"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#25,"voorzitter Raad van Toezicht Stichting IJsselmeerzorg, van 1991 tot 2002"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#26,"voorzitter bestuur GGD Flevoland, van 1989 tot 1998"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#27,"lid bestuur overkoepelende Federatie Sport voor Gehandicapten (FSG), van 1986 tot 1991"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#28,"kringcommissaris Rode Kruis Overijssel, van 1985 tot 1990"
drs. M.A.J. Knip,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_m_a_j_knip_vvd#29,"lid bestuur Federatie Paardrijden voor Gehandicapten (FPG), van 1984 tot 1991"
drs. N.K. Koffeman,opleiding,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#1,"economie: economische psychologische, Erasmus Universiteit Rotterdam, van 1976 tot 31 augustus 1989"
drs. N.K. Koffeman,opleiding,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#2,"v.w.o. Prot.Chr. \"College Westland-Zuid\" te Vlaardingen, van 1970 tot 1976"
drs. N.K. Koffeman,loopbaan,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#3,"zelfstandig communicatieadviseur, Niko Koffeman's Ad/Venture B.V. te Vierhouten, vanaf 1 augustus 2002; onder andere werkzaamheden voor de SP, Stichting Faunabescherming en Bont voor Dieren"
drs. N.K. Koffeman,loopbaan,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#4,"copywriter HVR advertising, van 1 augustus 1987 tot 1 augustus 2002"
drs. N.K. Koffeman,loopbaan,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#5,"tekstschrijver NPO/HDM te 's-Gravenhage, van 1 augustus 1983 tot 1 augustus 1987"
drs. N.K. Koffeman,loopbaan,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#6,"leraar economie Christelijke Scholengemeenschap Beneden-Maas (detailhandelschool) te Vlaardingen, van 1 augustus 1976 tot 1 augustus 1983"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#7,"marketingadviseur Vegetarische Slager, vanaf 2010"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#8,"bestuurder stichting Preventiepolis, vanaf 2008"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#9,"lid bestuur Stichting Vanwaar, waartoe, waarheen (onbezoldigd), vanaf 1 april 2007"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#10,"lid bestuur Natuurbescherming Nederland (onbezoldigd), vanaf 1 januari 2004"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#11,"directeur Commpassion B.V., vanaf 1996"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#12,"lid bestuur The Peas Foundation (onbezoldigd)"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#13,"lid bestuur Faunabescherming, van 1992 tot 2007"
drs. N.K. Koffeman,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_n_k_koffeman_pvdd#14,"voorzitter Stichting 'Groeiend verzet in de Lickebaert\", van 1 december 1992 tot 1 januari 2006"
F. Köhler,opleiding,https://www.eerstekamer.nl/persoon/f_kohler_sp#1,"politicologie, Universiteit van Amsterdam, vanaf 1971 (n.a.)"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#2,"directeur Vereniging Milieudefensie, van maart 2005 tot januari 2010"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#3,"adviseur sociale zekerheid en inkomenspolitiek, Chronisch zieken en Gehandicaptenraad Nederland, van 2001 tot 2005"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#4,"wethouder (van verkeer, vervoer en infrastructuur en van sociale zaken) van Amsterdam, van 8 april 1998 tot 24 mei 2001"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#5,"lid gemeenteraad van Amsterdam, van april 1994 tot april 2002"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#6,"directeur Projectbureau Aanvullend Openbaar Vervoer, van 1990 tot 1994"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#7,"landelijk bestuurder bij de Vervoersbond FNV (Federatie Nederlandse Vakbeweging), van 1987 tot 1990"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#8,"lid gemeenteraad van Amsterdam, van september 1980 tot december 1987"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#9,"districtssecretaris NVV-jongerencontact, van april 1979 tot september 1980"
F. Köhler,loopbaan,https://www.eerstekamer.nl/persoon/f_kohler_sp#10,"algemeen secretaris VVDM (Vereniging van Dienstplichtige Militairen), 1997"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#1,"Notarieel recht, Rijksuniversiteit Utrecht, van 1976 tot 1977"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#2,"Privaatrecht, Rijksuniversiteit Utrecht, van 1970 tot 1976"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#3,"Gymnasium Haganum te Den Haag, van 1967 tot 1970"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#4,"Stedelijk Gymnasium te Apeldoorn, van 1964 tot 1967"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#5,"Beleidsanalyse"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#6,"Adviseren/onderhandelen"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#7,"Communicatie"
mr. C.J. Kok,opleiding,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#8,"Wet Financieel Toezicht"
mr. C.J. Kok,loopbaan,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#9,"Lid Eerste Kamer der Staten-Generaal, vanaf 2 oktober 2012"
mr. C.J. Kok,loopbaan,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#10,"Lid Provinciale Staten van Flevoland, vanaf 24 maart 2011"
mr. C.J. Kok,loopbaan,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#11,"Adviseur APG (Algemene Pensioen Groep), vanaf 1996"
mr. C.J. Kok,loopbaan,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#12,"Projectleider Uitvoeringsorganisatie Sociale Zekerheid Onderwijs (USZO) te Utrecht van 1994 tot 1996"
mr. C.J. Kok,loopbaan,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#13,"Beleidsadviseur Bestuur ABP te Den Haag van 1988 tot 1994"
mr. C.J. Kok,loopbaan,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#14,"Inspecteur Rijksfinanciën, DG Rijksbegroting bij het ministerie van Financiën te Den Haag, van 1982 tot 1988"
mr. C.J. Kok,loopbaan,https://www.eerstekamer.nl/persoon/mr_c_j_kok_pvv#15,"Kandidaat-notaris te Andel van 1977 tot 1982"
A. Kops,opleiding,https://www.eerstekamer.nl/persoon/a_kops_pvv#1,"Duitse taal en cultuur, Universiteit Leiden, 2004-2009"
A. Kops,opleiding,https://www.eerstekamer.nl/persoon/a_kops_pvv#2,"Lerarenopleiding Duits (propedeuse), Hogeschool Rotterdam, 2003-2004"
A. Kops,opleiding,https://www.eerstekamer.nl/persoon/a_kops_pvv#3,"Indonesische taal en cultuur (minor), Universiteit Leiden, 2007-2008"
A. Kops,opleiding,https://www.eerstekamer.nl/persoon/a_kops_pvv#4,"Nederlandse taal en cultuur (minor), Universiteit Leiden, 2005-2007"
A. Kops,loopbaan,https://www.eerstekamer.nl/persoon/a_kops_pvv#5,"Parlementair beleidsmedewerker PVV Europees Parlement, van 10 januari 2011 tot 1 juli 2014"
A. Kops,loopbaan,https://www.eerstekamer.nl/persoon/a_kops_pvv#6,"Docent Duits, Leiderdorp, van januari 2008 tot juli 2010"
M.J.M. Kox,opleiding,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#1,"rechten (kandidaats) Katholieke Hogeschool Tilburg (thans Universiteit van Tilburg), van 1973 tot 1975"
M.J.M. Kox,opleiding,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#2,"h.e.a.o.-E.J. te Eindhoven, van 1970 tot 1973"
M.J.M. Kox,opleiding,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#3,"h.b.s.-a, \"Rythoviuscollege\" te Eersel, van 1965 tot 1970"
M.J.M. Kox,loopbaan,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#4,"algemeen secretaris SP, van 1994 tot 24 mei 2003"
M.J.M. Kox,loopbaan,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#5,"lid gemeenteraad van Tilburg (fractievoorzitter), van 7 september 1982 tot april 1999"
M.J.M. Kox,loopbaan,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#6,"hoofdredacteur SP-blad \"De Tribune\", van 1981 tot 1994"
M.J.M. Kox,loopbaan,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#7,"coördinator Tilburgse Rechtswinkel, van 1978 tot 1982"
M.J.M. Kox,loopbaan,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#8,"medewerker Dienst Algemene Zaken, gemeente Oosterhout, 1978"
M.J.M. Kox,loopbaan,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#9,"vrijwilliger Tilburgse Rechtswinkel, van 1975 tot 1978"
M.J.M. Kox,nevenfuncties,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#10,"Voorzitter van de Raad van Toezicht van de Stichting 13 Volt (Tilburg – vanaf januari 2015)"
M.J.M. Kox,nevenfuncties,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#11,"voorzitter fractie Verenigd Europees Links parlementaire vergadering Raad van Europa"
M.J.M. Kox,nevenfuncties,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#12,"Lid Helsinki comite"
M.J.M. Kox,nevenfuncties,https://www.eerstekamer.nl/persoon/m_j_m_kox_sp#13,"lid Parlementaire Vergadering van de Raad van Europa, vanaf 22 januari 2007"
P.C. Krikke,loopbaan,https://www.eerstekamer.nl/persoon/p_c_krikke_vvd#1,"voorzitter Raad van Advies Staatsbosbeheer"
P.C. Krikke,loopbaan,https://www.eerstekamer.nl/persoon/p_c_krikke_vvd#2,"voorzitter Strategisch Advies College Verbond van Verzekeraars"
P.C. Krikke,loopbaan,https://www.eerstekamer.nl/persoon/p_c_krikke_vvd#3,"voorzitter Raad van Toezicht Rijksdienst voor het Wegverkeer"
P.C. Krikke,loopbaan,https://www.eerstekamer.nl/persoon/p_c_krikke_vvd#4,"voorzitter Landelijk Overleg Consumentenbelangen Openbaar Vervoer (LOCOV)"
P.C. Krikke,loopbaan,https://www.eerstekamer.nl/persoon/p_c_krikke_vvd#5,"lid vereniging Aegon"
P.C. Krikke,loopbaan,https://www.eerstekamer.nl/persoon/p_c_krikke_vvd#6,"lid stichting oekonomische politiek"
P.C. Krikke,loopbaan,https://www.eerstekamer.nl/persoon/p_c_krikke_vvd#7,"Tijdelijke nevenfunctie: voorzitter adviescommissie verbetering IJ-oeververbindingen"
prof. dr. R. Kuiper,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#1,"filosofie Vrije Universiteit te Amsterdam, van 1994 tot 1998"
prof. dr. R. Kuiper,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#2,"geschiedenis: nieuwe geschiedenis, Vrije Universiteit te Amsterdam, van 1981 tot 1986"
prof. dr. R. Kuiper,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#3,"v.w.o. Prot.Chr. \"Greydanus College\" te Zwolle, van 1980 tot 1981"
prof. dr. R. Kuiper,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#4,"h.a.v.o. Prot.Chr. \"Greydanus College\" te Zwolle, van 1974 tot 1980"
prof. dr. R. Kuiper,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#5,"geschiedenis Vrije Universiteit te Amsterdam, 11 mei 1992"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#6,"buitengewoon hoogleraar ‘Christelijke identiteit in maatschappelijke praktijken’, Theologische Universiteit Kampen"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#7,"interim-directeur Groen van Prinsterer Stichting, wetenschappelijk bureau van de ChristenUnie, vanaf 1 februari 2007"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#8,"docent politieke en sociale filosofie, faculteit der wijsbegeerte, Vrije Universiteit te Amsterdam, van 2003 tot 2007"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#9,"gastdocent Dordt College, Sioux City (Iowa, V.S.), van januari 2003 tot juli 2003"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#10,"lector samenlevingsvraagstukken, Gereformeerde Hogeschool Zwolle, van 2002 tot 2010"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#11,"lector samenlevingsvraagstukken, Christelijke Hogeschool Ede, van 2002 tot 2006"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#12,"bijzonder hoogleraar reformatorische wijsbegeerte, Erasmus Universiteit Rotterdam, vanaf 1998; vanwege de Stichting voor Reformatorische Wijsbegeerte"
prof. dr. R. Kuiper,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_r_kuiper_christenunie#13,"directeur Groen van Prinsterer Stichting, wetenschappelijk bureau van de ChristenUnie, van 1 september 2000 tot december 2002"
