naam, type, uri, functie
Michiel van Veen,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veen-ms-van-vvd#9,"Management development trainee, Stork Screens 1995-1997"
Michiel van Veen,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veen-ms-van-vvd#10,"Productmanager, Stork Screens 1997-2000"
Michiel van Veen,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veen-ms-van-vvd#11,"Productiemanager, Stork Prints 2001-2006"
Michiel van Veen,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veen-ms-van-vvd#12,"WCP-Black Belt, World Class Performance, Stork NV 2005-2006"
Michiel van Veen,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veen-ms-van-vvd#13,"Operations manager, Stork Veco Eerbeek 2006-2010"
Michiel van Veen,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veen-ms-van-vvd#14,"Wethouder VVD gemeente Cuijk 2010-2012"
Stientje van Veldhoven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#1,"Stage bij de OESO"
Stientje van Veldhoven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#2,"Franse Taal en Letterkunde, Katholieke Universiteit Nijmegen 1991-1992"
Stientje van Veldhoven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#3,"Toegepaste vreemde taal wetenschappen, Sorbonne Universiteit Parijs 1993-1994"
Stientje van Veldhoven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#4,"Beleid en Bestuur in internationale organisaties, Rijksuniversiteit Groningen 1994-1997"
Stientje van Veldhoven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#5,"Erasmusbeurs Europese integratie, Vrije Universiteit Brussel 1997-1998"
Stientje van Veldhoven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#6,"Stage en afstudeerscriptie bij Europees Parlement"
Stientje van Veldhoven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#7,"Persoonlijk medewerker van dr Elly Plooij van Gorsel, lid van het Europees Parlement 1997-1999"
Stientje van Veldhoven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#8,"Beleidsmedewerker Innovatiebeleid, Ministerie van Economische Zaken (o.a. ICT beleid, mkb beleid, telecommunicatiebeleid) 1999-2003"
Stientje van Veldhoven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#9,"Eerste ambassadesecretaris onderzoeksbeleid, Permanente Vertegenwoordiging van Nederland bij de Europese Unie 2003-2007"
Stientje van Veldhoven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#10,"Beleidsadviseur coördinatie intergouvernementele initiatieven, DG onderzoek, Europese Commissie 2007-2009"
Stientje van Veldhoven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#11,"Clusterleider Zuidvleugel Randstad, directie Ruimtelijk Economisch Beleid, Ministerie van Economische Zaken 2009-2010"
Stientje van Veldhoven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldhoven-s-van-d66#12,"Tweede Kamerlid D66, Fractiesecretaris, woordvoerder energie, milieu, natuur, spoorwegen, ruimtelijke ordening, sinds 2010"
Hayke Veldman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#1,"VWO, Rodenborch-college, Rosmalen 1982- 1989"
Hayke Veldman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#2,"Propedeuse + Doctoraal Geschiedenis met aantekening Beleid & Bestuur, Universiteit Nijmegen 1989 -1995"
Hayke Veldman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#3,"Postacademische leergang “Lokale Sociale Zekerheid in Verandering”, Universiteit Twente in samenwerking met Divosa 2004-2005"
Hayke Veldman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#4,"Practitioner in NLP, Menz Instituut voor communicatie en ontwikkeling, 2012 - 2013"
Hayke Veldman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#5,"Professioneel coach, Academie voor Psychodynamica, 2013 – 2014"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#6,"Medewerker Europese Beweging Nederland (stage), Den Haag 1995"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#7,"Beleidsmedewerker Sociale Zaken, gemeenten Beuningen 1996 - 1997"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#8,"Beleidsmedewerker Welzijn, gemeente Geldermalsen 1997 - 2000"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#9,"Senior beleidsmedewerker Samenleving, gemeente Geldermalsen 2000 - 2001"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#10,"Beleidsmedewerker Werk, Zorg en Inkomen, gemeente Eindhoven 2001 -2002"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#11,"Strategisch beleidsadviseur dienst Inwonerszaken, gemeente Arnhem 2002 -2007"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#12,"Manager Zorg- en Welzijnsbeleid, gemeente Helmond 2007 - 2010"
Hayke Veldman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/veldman-hs-vvd#13,"Bestuursadviseur, trainer en coach bij Veldman management en advies 2010 - 2014"
Kees Verhoeven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/verhoeven-k-d66#1,"VWO, Goese Lyceum, tot 1994"
Kees Verhoeven,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/verhoeven-k-d66#2,"Economische Geografie, Rijksuniversiteit Utrecht"
Kees Verhoeven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/verhoeven-k-d66#3,"Leraar 'Centro Educativo de Antigua' en 'Nino Obrero' te Antigua (Guatemala), vanaf 2001"
Kees Verhoeven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/verhoeven-k-d66#4,"Beleidsadviseur, Kamer van Koophandel voor Amsterdam 2002-2004"
Kees Verhoeven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/verhoeven-k-d66#5,"Secretaris Nationale Winkelraad, MKB Nederland 2004-2006"
Kees Verhoeven,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/verhoeven-k-d66#6,"Directeur MKB-Nederland, regio Amsterdam, vanaf 2006"
Roos Vermeij,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermeij-ra-pvda#1,"Gymnasium-B, Mendelcollege Haarlem 1980-1986"
Roos Vermeij,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermeij-ra-pvda#2,"Geschiedenis, Rijksuniversiteit Leiden 1986-1992"
Roos Vermeij,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermeij-ra-pvda#3,"Eindscriptie over mej. mr. M.A. Tellegen ontving de Johanna W.A. Naber-prijs"
Roos Vermeij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermeij-ra-pvda#4,"Adviseur partijvoorzitter(s) en partijbestuur PvdA 1992-1997"
Roos Vermeij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermeij-ra-pvda#5,"Secretaris van het Centrum voor Lokaal Bestuur van de Wiardi Beckman Stichting (tevens campagnemanager gemeenteraadsverkiezingen 1998) 1997-2000"
Roos Vermeij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermeij-ra-pvda#6,"Politiek adviseur van de minister van Verkeer en Waterstaat 2000-2002"
Roos Vermeij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermeij-ra-pvda#7,"Manager bij Trans Link Systems bv., het bedrijf verantwoordelijk voor de invoering van de OV-chipkaart) 2002-2006"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#1,"Diploma HBO Maatschappelijk Werk en Dienstverlening – Bachelor Social Work, 2002-2006"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#2,"BHV-certificaat, 2008"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#3,"Groepswerktraining – groepswerkmethodiek, 2009"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#4,"Cursus ‘Pubers als getuige van huiselijk geweld’ – train de trainer, 2009"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#5,"Herhaling BHV-certificaat, 2009"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#6,"Signs of Safety – Signs off Well-being – oplossingsgericht werken, 2010"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#7,"Triple P niveau 2 en 3, 2010"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#8,"Master Social Work, 2010 - 2011"
Joyce Vermue,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#9,"Oplossingsgericht coachen en leidinggeven, 2012"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#10,"Maatschappelijk werker t.b.v. AMW, Stichting Maatschappelijk Werk te Hulst, juli 2006 - september 2007"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#11,"Teamcontactpersoon, Stichting Maatschappelijk Werk te Terneuzen, februari 2008 - september 2008"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#12,"Maatschappelijk werker t.b.v. AMW, Stichting Maatschappelijk Werk teTerneuzen, september 2007 - december 2008"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#13,"Trainer ‘Power’ training en lid Taakgroep Power, Stichting Maatschappelijk Werk te Terneuzen, september 2008 - februari 2009"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#14,"Stagebegeleider, Stichting Maatschappelijk Werk te Terneuzen, september 2009 - februari 2009"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#15,"Projectcoördinator en trainer ‘Let op de Kleintjes’, Stichting Maatschappelijk Werk te Terneuzen, september 2005 - april 2010"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#16,"Voorzitter Ondernemingsraad, Stichting Maatschappelijk Werk te Terneuzen, september 2008 - september 2010"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#17,"Maatschappelijk werker t.b.v. het Vroeg Erbij Team – team Jeugd Maatschappelijk Werk, Stichting Maatschappelijk Werk te Terneuzen i.s.m. Politie en Bureau Jeugdzorg Zeeland, januari 2009 - september 2010"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#18,"Maatschappelijk werker t.b.v. Centra voor Jeugd en Gezin – team Jeugd Maatschappelijk Werk, januari 2009 - september 2010"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#19,"Manager Maatschappelijk Werk, Stichting Maatschappelijk Werk Zeeuws-Vlaanderen, september 2010 - oktober 2013"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#20,"Directeur a.i. Maatschappelijk Werk, - Stichting Maatschappelijk Werk Zeeuws-Vlaanderen i.l., oktober 2014 - januari 2014"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#21,"Manager Maatschappelijk Werk, Stichting Welzijn West Zeeuwsch-Vlaanderen, Januari 2014 - maart 2014"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#22,"Directeur a.i. Stichting Welzijn, Stichting Welzijn West Zeeuwsch-Vlaanderen, maart 2014 tot september 2014"
Joyce Vermue,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vermue-jgp-pvda#23,"Directeur Stichting Welzijn, Stichting Welzijn West Zeeuwsch-Vlaanderen (onderdeel van Porthos Sluis), September 2014 - heden"
Barbara Visser,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/visser-b-vvd#1,"VWO, Pascal College te Zaandam 1989-1995"
Barbara Visser,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/visser-b-vvd#2,"Bedrijfskunde, Vrije Universiteit Amsterdam 1995-2001"
Barbara Visser,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/visser-b-vvd#3,"Diverse cursussen, oa Adviesvaardigheden, Business Proces Improvement training 2002-2009"
Barbara Visser,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/visser-b-vvd#4,"Junior consultant corporate finance, BDO International New Markets 2001"
Barbara Visser,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/visser-b-vvd#5,"Senior beleidsmedewerker Belastingdienst/FIOD-ECD 2002-2006"
Barbara Visser,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/visser-b-vvd#6,"Executive business consultant lokale overheid, Atos Consulting NV 2007-2010"
Barbara Visser,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/visser-b-vvd#7,"Wethouder gemeente Zaanstad 2010-2012"
Roland van Vliet,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vliet-ra-van-van-vliet#1,"Gymnasium-A, Heerlen 1982-1988"
Roland van Vliet,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vliet-ra-van-van-vliet#2,"Militaire dienstplicht 1988-1989"
Roland van Vliet,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vliet-ra-van-van-vliet#3,"Fiscaal Recht, Universiteit van Maastricht 1990-1994"
Roland van Vliet,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vliet-ra-van-van-vliet#4,"Ernst & Young 1994-1997"
Roland van Vliet,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vliet-ra-van-van-vliet#5,"Essent en Delta 1998-2003"
Roland van Vliet,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vliet-ra-van-van-vliet#6,"Connexxion 2003-2007"
Roland van Vliet,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vliet-ra-van-van-vliet#7,"CFS Holdings BV 2007-2010"
Marith Volp,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#1,"VWO, Niels Stensen College, Utrecht 1984 - 1990"
Marith Volp,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#2,"WO Geschiedenis, Universiteit van Amsterdam 1990 - 1991"
Marith Volp,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#3,"Opleiding tot Apothekersassistente, Rotterdam 1991 - 1992"
Marith Volp,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#4,"W.O. Geneeskunde, Universiteit van Amsterdam 1993 - 2001"
Marith Volp,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#5,"Opleiding tot huisarts, Vrije Universiteit van Amsterdam 2003 - 2006"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#6,"Apothekersassistente, Amsterdam en Rotterdam 1991 - 1995"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#7,"Studentadviseur, Raad van Bestuur AMC, Geneeskunde, UvA 1995 - 1997"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#8,"Student-assistent, vakgroep Medische Psychologie AMC / UvA 1997- 2000"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#9,"Docent, Nederlandse Academie voor Medisch Secretaressen (NAMS) 1999 - 2000"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#10,"Arts-Assistent, Psychiatrie AMC/de Meren 2002 - 2003"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#11,"Huisartsdocent, VUMC (HOVUMC) 2006 - 2010 Huisarts, praktijk Strikwerda en Otjes, Amsterdam 2006 - heden"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#12,"Huisarts, de praktijk Strikwerda en Otjes, Amsterdam 2006 - 2013"
Marith Volp,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/volp-mjj-pvda#13,"Beleidsadviseur, Landelijke Huisartsen Vereniging 2010 - 2013"
Joël Voordewind,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#1,"VWO"
Joël Voordewind,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#2,"Propedeuse HBO Journalistiek"
Joël Voordewind,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#3,"Politicologie, Vrije Universiteit Amsterdam"
Joël Voordewind,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#4,"Junior beleidsmedewerker PvdA Tweede Kamerfractie 1991-1994"
Joël Voordewind,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#5,"Logistiek management medisch hulpteam, Irak 1991"
Joël Voordewind,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#6,"Noodhulpcoördinator en adjunct-directeur, Dorcas hulp internationaal 1994-1999"
Joël Voordewind,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#7,"Beleidsmedewerker zorg en buitenlandse zaken ChristenUnie Tweede Kamerfractie 1999-2001"
Joël Voordewind,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#8,"Landelijk campagneleider ChristenUnie 2001-2003"
Joël Voordewind,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#9,"Hoofd Communicatie en Campagnes 2003-2006"
Joël Voordewind,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voordewind-js-cu#10,"Duo-Statenlid Noord-Holland ChristenUnie 2003"
Linda Voortman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voortman-lgj-gl#1,"Engelse taal- en letterkunde, Rijksuniversiteit Groningen, tot 2005"
Linda Voortman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voortman-lgj-gl#2,"literatuurwetenschap, Rijksuniversiteit Groningen, tot 2007"
Linda Voortman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voortman-lgj-gl#3,"Lid gemeenteraad van Groningen, van maart 2002 tot 30 januari 2008"
Linda Voortman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/voortman-lgj-gl#4,"Vakbondsbestuurder Schoonmaak FNV Bondgenoten, vanaf 1 februari 2008"
Jan Vos,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-jc-pvda#1,"Geschiedenis, Erasmus Universiteit Rotterdam 1998"
Jan Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-jc-pvda#2,"Algemeen directeur en oprichter, ICT bedrijf @Globe BV"
Jan Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-jc-pvda#3,"Algemeen directeur en medeoprichter, Internetbedrijf GovWorks BV"
Jan Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-jc-pvda#4,"Directeur en medeoprichter, Investeringsmaatschappij World Bank"
Jan Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-jc-pvda#5,"Verschillende interim-management opdrachten"
Mei Li Vos,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#1,"VWO Christelijk Lyceum Arnhem 1982-1988"
Mei Li Vos,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#2,"Propedeuse Algemene Sociale Wetenschappen, Universiteit Utrecht 1988-1989"
Mei Li Vos,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#3,"Politicologie, Universiteit van Amsterdam 1989-1993"
Mei Li Vos,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#4,"Onderzoeker in Opleiding, NWO/UvA 1995-2000"
Mei Li Vos,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#5,"Promotie 20 juni 2001"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#6,"Zakelijk manager Maarten Altena Ensemble 1994-1995"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#7,"Coördinerend docent propedeuse politicologie, Universiteit van Amsterdam 1994-1996"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#8,"Onderzoeker in Opleiding, NWO/UvA 1995-2000"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#9,"Ontwikkeling, coördinatie en uitvoering derde geldstroomprojecten Good Governance, Universiteit van Amsterdam 1999-2002"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#10,"Onderzoeker denktank Infodrome 2000-2002"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#11,"Adviseur overheid, United Knowledge BV 2002-2003"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#12,"Coördinator communicatie kabinetsaanpak waarden en normen 2004-2006"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#13,"Onderzoek en opstelling discussienota 'De Gekozen Samenleving 2020, Ministerie van Justitie 2005"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#14,"Columniste vor vrij Nederland en Volkskrant Banen, voorzitter Alternatief voor Vakbond 2005-2006"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#15,"Lid Tweede Kamer der Staten Generaal PvdA 2007-2010"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#16,"Zelfstandig ondernemener 2010-2012"
Mei Li Vos,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vos-ml-pvda#17,"Directeur PR en Publieke Zaken, Orangegas (parttime) 2011-2012"
Aukje de Vries,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#1,"Gymnasium, Leeuwarden"
Aukje de Vries,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#2,"Sociale geografie (afstudeerrichting Economische geografie), Rijksuniversiteit Groningen"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#3,"Beleidsmedewerker economische zaken, gemeente Leeuwarden 1989-1996"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#4,"Senior beleidsmedewerker economische zaken, gemeente Leeuwarden 1996-1998"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#5,"Senior adviseur bestuur en management, gemeente Leeuwarden 1998-2001"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#6,"Senior projectmanager, Groustins 2001-2004"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#7,"Gemeenteraadslid VVD Leeuwarden 2002-2011"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#8,"Teamleider beleidsontwikkeling, gemeente Den Helder 2004-2007"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#9,"Afdelingsmanager beleidsontwikkeling en projecten, gemeente Boarnsterhim 2008-2012"
Aukje de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-de-vvd#10,"Provinciale Statenlid VVD Fryslân 2011-2012"
Albert de Vries,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#1,"HBS-A, Stedelijke Scholengemeenschap Middelburg 1967-1972"
Albert de Vries,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#2,"Sociale geografie, Universiteit van Amsterdam (scriptie niet afgerond) 1972-1979"
Albert de Vries,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#3,"Diverse cursussen"
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#4,"Medewerker stafbureau planning enontwikkeling, Gemeente Middelburg 1979-1982"
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#5,"Waarnemend hoofd stafbureau planning en ontwikkeling, Gemeente Middelburg 1982-1984"
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#6,"Hoofd stafbureau sociaal-economische zaken en statistiek, Gemeente Middelburg 1984-1990"
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#7,"Hoofd sectie wonen & milieu, waarn. hoofd sectie economische zaken, plv. directeur sector stadsontwikkeling, Gemeente Vlissingen 1990-1993"
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#8,"Hoofd sectie bouwen en wonen, plv. directeur stadsontwikkeling, Gemeente Vlissingen 1993-2000"
